tconst	averageRating	numVotes
tt0098803	7.9	1410
tt0098813	7.0	540
tt0098817	7.3	2049
tt0098818	5.6	1599
tt0098820	7.9	5805
tt0098825	8.5	15594
tt0098830	8.2	13843
tt0098833	8.4	13630
tt0098834	8.1	2026
tt0098837	7.9	19153
tt0098844	7.8	48982
tt0098849	8.0	739
tt0098861	8.3	1509
tt0098878	8.4	24005
tt0098882	7.9	7749
tt0098888	7.8	6668
tt0098891	7.2	767
tt0098896	7.3	629
tt0098897	7.5	532
tt0098898	8.3	10244
tt0098900	8.5	5152
tt0098904	8.9	373737
tt0098910	8.1	796
tt0098911	4.6	1140
tt0098912	7.1	2235
tt0098919	6.3	1176
tt0098924	7.5	16741
tt0098929	7.5	14885
tt0098936	8.7	236642
tt0098939	6.6	686
tt0098941	7.5	923
tt0098945	7.8	2172
tt0098948	7.3	15533
tt0098957	6.8	2160
tt0099363	7.5	2299
tt0099864	6.8	147803
tt0100044	7.5	3175
tt0100361	7.4	1891
tt0100366	7.4	9545
tt0101032	6.9	1816
tt0101042	6.4	2168
tt0101049	8.3	10200
tt0101050	6.1	9895
tt0101053	8.2	731
tt0101054	7.1	4048
tt0101055	8.6	561
tt0101056	7.0	533
tt0101065	7.1	10109
tt0101066	7.0	651
tt0101069	7.1	2719
tt0101076	7.6	18663
tt0101077	7.8	2639
tt0101081	7.5	23281
tt0101084	7.4	20909
tt0101088	8.2	6829
tt0101099	6.9	580
tt0101104	8.5	879
tt0101108	7.9	743
tt0101114	6.9	4547
tt0101115	7.2	2762
tt0101120	7.2	52024
tt0101121	8.9	1521
tt0101123	8.1	1786
tt0101124	8.6	1148
tt0101130	6.8	1130
tt0101134	8.1	1116
tt0101136	7.0	683
tt0101143	7.7	9017
tt0101149	7.2	816
tt0101158	6.6	511
tt0101169	8.2	3102
tt0101171	7.4	860
tt0101175	7.4	534
tt0101177	8.1	3255
tt0101178	7.5	25805
tt0101184	7.4	2126
tt0101188	7.4	40407
tt0101190	8.2	6352
tt0101198	6.5	3453
tt0101199	7.5	2511
tt0101205	6.5	17385
tt0101206	5.2	3394
tt0101213	8.0	2458
tt0101217	5.6	525
tt0101223	7.8	1417
tt0101226	7.6	2097
tt0101236	7.3	511
tt0101514	6.4	605
tt0101788	6.2	547
tt0101950	7.8	542
tt0102109	7.8	762
tt0102847	7.2	873
tt0102879	7.6	914
tt0102962	7.3	1140
tt0103017	6.8	877
tt0103349	8.1	891
tt0103352	8.2	17195
tt0103357	7.5	1099
tt0103359	9.0	130112
tt0103360	7.1	2214
tt0103362	8.1	684
tt0103363	6.9	2636
tt0103369	7.7	8533
tt0103373	7.2	5269
tt0103376	8.3	14973
tt0103380	7.0	2112
tt0103381	7.4	1035
tt0103396	7.3	3809
tt0103405	6.8	14689
tt0103408	7.2	3503
tt0103414	7.8	519
tt0103417	7.6	3273
tt0103426	7.2	3091
tt0103428	6.8	9795
tt0103429	7.6	1631
tt0103434	2.9	1430
tt0103435	6.4	3849
tt0103437	6.9	547
tt0103442	7.2	18998
tt0103460	6.5	2815
tt0103466	8.5	9907
tt0103468	8.9	576
tt0103469	8.2	603
tt0103477	6.8	6697
tt0103484	6.8	26513
tt0103486	7.5	514
tt0103488	7.5	11682
tt0103491	6.0	14005
tt0103502	7.0	561
tt0103504	8.0	901
tt0103505	7.1	1184
tt0103512	7.8	5435
tt0103514	8.4	1501
tt0103516	8.1	4436
tt0103520	5.3	4419
tt0103522	5.8	1403
tt0103523	6.4	1422
tt0103524	6.0	6202
tt0103529	8.0	3057
tt0103530	7.5	507
tt0103559	6.2	3056
tt0103562	6.7	11188
tt0103569	5.3	11169
tt0103584	8.4	53036
tt0103586	7.3	9124
tt0103775	6.8	889
tt0104051	6.9	595
tt0104478	6.4	1172
tt0104523	6.4	1544
tt0104541	7.5	3966
tt0104666	6.8	1997
tt0105559	7.6	2348
tt0105604	7.3	3058
tt0105748	7.4	779
tt0105928	7.1	4826
tt0105929	8.2	22686
tt0105930	5.5	834
tt0105932	8.3	9616
tt0105933	8.4	10450
tt0105935	7.3	13901
tt0105937	7.6	1844
tt0105939	7.6	553
tt0105941	7.8	27109
tt0105943	8.3	5389
tt0105946	8.4	36387
tt0105950	7.5	35810
tt0105957	7.0	850
tt0105958	8.1	48861
tt0105963	7.3	561
tt0105973	6.3	603
tt0105977	8.4	8479
tt0105982	6.6	909
tt0105986	6.9	9278
tt0105988	6.3	1805
tt0105994	6.5	602
tt0105996	6.8	567
tt0105999	6.9	2027
tt0106004	8.2	100684
tt0106014	7.4	3620
tt0106017	6.4	4760
tt0106028	8.7	16454
tt0106029	6.4	1497
tt0106030	7.3	1054
tt0106039	7.2	1356
tt0106052	8.2	19564
tt0106053	7.0	14677
tt0106056	7.7	7341
tt0106057	6.7	28322
tt0106064	6.6	25892
tt0106072	6.4	1229
tt0106076	7.7	563
tt0106079	7.8	17687
tt0106080	7.2	53211
tt0106084	7.5	956
tt0106087	8.3	713
tt0106097	6.5	585
tt0106099	8.6	1278
tt0106102	7.7	2335
tt0106104	8.1	4356
tt0106110	6.8	2641
tt0106112	7.2	3145
tt0106113	4.0	734
tt0106115	7.9	22346
tt0106122	6.3	5617
tt0106123	4.0	2429
tt0106124	6.9	536
tt0106126	6.7	8528
tt0106131	7.7	2970
tt0106132	6.1	508
tt0106135	7.8	1120
tt0106136	7.3	1037
tt0106138	6.7	1082
tt0106140	6.8	5789
tt0106144	6.5	668
tt0106145	8.1	75157
tt0106148	8.3	4514
tt0106154	7.0	1678
tt0106156	5.4	12839
tt0106165	7.6	517
tt0106168	5.7	20060
tt0106172	7.6	3167
tt0106175	7.0	2524
tt0106179	8.6	265948
tt0106367	8.6	3173
tt0106769	7.1	559
tt0106842	8.4	1369
tt0107061	7.2	6205
tt0107099	7.1	2107
tt0107221	7.7	1216
tt0107228	7.1	996
tt0107423	8.1	1486
tt0107619	6.5	720
tt0107731	7.4	1315
tt0108684	7.2	13140
tt0108693	6.8	565
tt0108700	9.2	5054
tt0108703	7.2	1445
tt0108709	7.0	1909
tt0108717	8.1	3371
tt0108723	8.1	1679
tt0108724	6.9	4999
tt0108725	7.8	1524
tt0108726	6.6	529
tt0108734	7.8	9508
tt0108740	8.6	5742
tt0108745	6.7	589
tt0108747	7.5	603
tt0108755	7.7	7032
tt0108756	8.0	7980
tt0108757	7.9	74307
tt0108758	6.9	5787
tt0108761	6.1	6715
tt0108771	8.2	5520
tt0108778	8.9	1160654
tt0108780	8.7	1386
tt0108783	8.0	19754
tt0108785	7.5	539
tt0108787	7.8	2996
tt0108796	7.5	3645
tt0108798	7.8	596
tt0108799	7.0	1436
tt0108800	7.8	3804
tt0108803	8.0	553
tt0108823	6.1	3097
tt0108825	7.6	1649
tt0108826	7.7	1229
tt0108828	8.2	7083
tt0108829	7.2	6655
tt0108839	7.3	851
tt0108843	6.2	878
tt0108847	7.8	12196
tt0108850	7.1	569
tt0108855	8.6	8619
tt0108858	7.5	3035
tt0108862	6.3	1338
tt0108871	8.2	1049
tt0108872	8.4	22861
tt0108873	6.3	570
tt0108876	7.9	3245
tt0108885	7.3	2080
tt0108894	6.8	11858
tt0108895	6.8	1955
tt0108897	6.6	1468
tt0108901	7.1	663
tt0108903	7.9	6033
tt0108904	6.4	651
tt0108906	8.2	21178
tt0108909	5.5	3196
tt0108914	8.6	1129
tt0108915	6.3	3586
tt0108921	7.5	5916
tt0108927	6.3	14381
tt0108937	7.9	8174
tt0108938	6.4	1127
tt0108941	7.1	40366
tt0108944	7.0	682
tt0108947	6.8	1851
tt0108949	5.8	2095
tt0108950	6.7	970
tt0108951	6.5	661
tt0108953	6.4	766
tt0108956	6.6	696
tt0108958	5.4	2520
tt0108961	8.5	1894
tt0108962	8.3	4623
tt0108967	7.9	9517
tt0108968	6.1	8651
tt0108970	5.7	782
tt0108978	5.6	1198
tt0108979	5.2	735
tt0108981	8.0	16552
tt0108983	5.8	2124
tt0108988	6.8	4305
tt0108992	7.2	1240
tt0108993	7.7	517
tt0109036	7.1	1957
tt0109537	6.3	550
tt0110426	7.8	4246
tt0110721	7.1	604
tt0110825	7.2	807
tt0111868	8.5	584
tt0111873	7.8	7703
tt0111875	7.5	8766
tt0111880	8.1	5142
tt0111887	7.1	1475
tt0111890	7.8	824
tt0111892	3.8	1657
tt0111893	9.1	9671
tt0111899	7.8	1168
tt0111901	7.1	1877
tt0111902	7.1	2777
tt0111903	6.5	1046
tt0111904	6.9	628
tt0111910	6.3	4730
tt0111913	7.0	827
tt0111925	7.4	566
tt0111931	8.1	551
tt0111932	6.9	5342
tt0111942	7.7	6371
tt0111945	6.9	20690
tt0111946	5.5	898
tt0111948	7.3	2415
tt0111958	8.6	46781
tt0111960	8.0	3961
tt0111964	5.3	1191
tt0111970	7.5	8946
tt0111973	7.7	1220
tt0111976	7.9	2754
tt0111982	6.5	1193
tt0111987	7.6	16374
tt0111993	7.8	2694
tt0111994	6.9	1022
tt0111996	6.8	874
tt0111999	6.5	33141
tt0112004	4.6	4700
tt0112015	6.9	1518
tt0112018	5.0	539
tt0112022	6.7	21345
tt0112025	5.7	809
tt0112040	6.1	33437
tt0112041	7.2	2516
tt0112044	7.7	845
tt0112047	8.3	8617
tt0112056	7.3	12603
tt0112057	7.5	1155
tt0112062	8.1	1101
tt0112064	6.9	13817
tt0112065	8.3	4434
tt0112067	7.6	661
tt0112073	7.4	642
tt0112084	8.4	10990
tt0112086	8.2	2610
tt0112090	6.8	1120
tt0112093	7.0	2011
tt0112095	8.0	18333
tt0112097	8.7	723
tt0112099	8.5	3719
tt0112104	8.3	2107
tt0112111	7.7	14534
tt0112112	5.6	3771
tt0112115	7.0	1414
tt0112123	7.8	34439
tt0112126	7.8	572
tt0112130	8.8	99978
tt0112133	7.1	829
tt0112159	8.5	101990
tt0112163	6.2	632
tt0112166	7.5	2525
tt0112167	7.4	21509
tt0112173	7.8	9081
tt0112174	8.1	2531
tt0112175	8.4	38172
tt0112178	7.9	82051
tt0112182	8.1	616
tt0112186	7.0	5698
tt0112193	6.7	1302
tt0112194	7.5	8795
tt0112196	7.8	10542
tt0112197	7.0	11936
tt0112206	6.9	3474
tt0112209	7.2	762
tt0112220	7.3	6035
tt0112225	8.2	4791
tt0112230	6.8	51115
tt0112538	8.2	1173
tt0113195	6.7	605
tt0113236	7.2	1370
tt0113483	7.6	3637
tt0113726	6.0	710
tt0114327	7.6	13589
tt0114691	5.7	719
tt0114899	5.9	503
tt0115082	7.8	58140
tt0115083	5.3	28014
tt0115084	5.6	1043
tt0115086	7.0	2324
tt0115088	6.3	6144
tt0115097	7.3	2196
tt0115101	7.1	1733
tt0115105	7.5	2132
tt0115108	8.1	9001
tt0115109	5.9	3066
tt0115115	7.0	1164
tt0115128	5.9	1322
tt0115133	7.6	548
tt0115137	5.8	3833
tt0115140	7.6	816
tt0115144	6.2	2901
tt0115145	8.1	862
tt0115147	8.3	49144
tt0115148	7.3	1339
tt0115151	7.5	2569
tt0115157	7.9	56782
tt0115163	7.6	13456
tt0115167	7.3	80841
tt0115168	6.6	868
tt0115173	7.8	1932
tt0115195	6.9	7516
tt0115200	7.6	38521
tt0115215	6.7	4069
tt0115218	6.5	3985
tt0115221	6.8	3978
tt0115226	7.7	2899
tt0115227	6.1	5978
tt0115228	6.4	2251
tt0115230	7.9	694
tt0115231	7.8	17501
tt0115232	7.5	3123
tt0115234	7.4	588
tt0115237	6.8	519
tt0115238	7.1	2100
tt0115243	7.3	9208
tt0115257	6.8	1978
tt0115259	6.6	1769
tt0115263	7.5	582
tt0115265	6.3	948
tt0115269	6.4	2377
tt0115270	7.9	12994
tt0115275	5.9	4431
tt0115277	7.0	848
tt0115279	7.7	2233
tt0115282	8.1	2044
tt0115283	7.1	590
tt0115284	5.3	724
tt0115285	6.8	8774
tt0115286	7.8	6233
tt0115288	7.2	3182
tt0115289	6.0	786
tt0115291	7.9	602
tt0115302	7.1	565
tt0115305	8.6	2507
tt0115309	6.1	795
tt0115314	7.8	1681
tt0115317	6.9	2156
tt0115319	6.5	3428
tt0115320	7.5	17763
tt0115321	7.8	3233
tt0115322	7.2	4742
tt0115323	8.6	2254
tt0115325	7.0	828
tt0115326	7.1	2064
tt0115338	4.2	1680
tt0115341	6.7	45670
tt0115346	7.2	965
tt0115351	6.5	2864
tt0115355	7.9	14308
tt0115360	4.6	627
tt0115366	7.5	1011
tt0115369	7.3	32092
tt0115372	6.6	3672
tt0115376	5.9	3637
tt0115378	8.1	19213
tt0115383	6.7	518
tt0115387	7.3	3269
tt0115390	8.5	2741
tt0115392	5.8	4829
tt0115396	7.3	736
tt0115398	8.4	1423
tt0115417	6.9	1270
tt0115418	8.4	2260
tt0115420	7.8	537
tt0115674	6.2	1579
tt0116345	7.7	1541
tt0116619	6.2	1154
tt0116910	8.2	1484
tt0117086	6.7	2454
tt0117547	5.8	1280
tt0118248	5.7	1757
tt0118250	8.8	849
tt0118252	6.5	703
tt0118254	6.9	38136
tt0118266	8.4	20591
tt0118273	8.6	12414
tt0118275	7.4	2369
tt0118276	8.3	170061
tt0118285	6.8	838
tt0118289	6.5	22667
tt0118297	7.5	570
tt0118298	8.1	28623
tt0118300	6.8	46953
tt0118303	6.4	33194
tt0118327	7.5	739
tt0118337	8.7	596
tt0118343	6.8	663
tt0118346	6.2	1307
tt0118354	7.3	1290
tt0118358	8.6	867
tt0118359	6.9	765
tt0118360	7.2	41362
tt0118363	8.1	9753
tt0118364	6.9	23045
tt0118375	7.6	64042
tt0118379	7.5	11401
tt0118381	7.1	3094
tt0118401	7.9	42889
tt0118405	7.4	736
tt0118406	7.2	550
tt0118414	7.0	17451
tt0118421	8.7	113838
tt0118424	6.7	864
tt0118435	6.8	575
tt0118436	5.6	2998
tt0118437	7.7	11180
tt0118443	7.4	626
tt0118451	7.2	1392
tt0118452	5.5	1273
tt0118453	7.3	2395
tt0118460	6.1	19317
tt0118463	7.1	1042
tt0118466	7.4	5809
tt0118469	6.8	563
tt0118475	8.0	11130
tt0118476	7.8	1300
tt0118480	8.4	106070
tt0118484	6.9	2755
tt0118487	7.2	934
tt0118489	7.7	914
tt0118492	6.2	711
tt0118497	7.8	2408
tt0118499	6.6	2710
tt0118500	6.5	693
tt0118506	5.8	2531
tt0118513	7.4	772
tt0118515	6.6	1587
tt0118517	7.5	579
tt0118641	7.5	909
tt0118933	6.9	1662
tt0118984	7.3	6060
tt0119189	7.1	1652
tt0119348	7.2	1019
tt0119873	8.2	2662
tt0119991	7.3	1706
tt0120569	5.1	1670
tt0120570	8.5	14210
tt0120574	7.9	2042
tt0120575	7.3	3962
tt0120756	6.4	4340
tt0120926	8.7	566
tt0120947	7.5	655
tt0120948	7.8	1773
tt0120974	3.8	5125
tt0120977	7.5	1616
tt0120986	4.0	2405
tt0121010	8.4	1041
tt0121033	8.8	1782
tt0121044	7.4	541
tt0121220	8.8	98495
tt0121788	8.2	606
tt0121932	6.9	3529
tt0121949	8.5	545
tt0121952	7.8	591
tt0121955	8.7	431401
tt0121967	7.4	1324
tt0122336	7.9	1688
tt0122353	7.8	3135
tt0122355	5.8	1559
tt0122356	8.6	4496
tt0122365	7.5	8448
tt0122579	8.0	1179
tt0122811	7.2	787
tt0122813	7.4	811
tt0122815	6.6	923
tt0122819	8.4	1341
tt0122832	7.4	866
tt0122834	7.2	1120
tt0122837	7.5	1737
tt0123338	7.4	4731
tt0123349	6.7	2046
tt0123351	7.7	930
tt0123355	7.0	1076
tt0123357	6.5	1231
tt0123360	9.0	2942
tt0123366	2.4	11766
tt0123816	6.3	5054
tt0124218	8.7	3887
tt0124228	7.3	1088
tt0124229	6.1	573
tt0124257	5.9	715
tt0124259	8.3	1054
tt0124260	7.0	942
tt0124703	8.4	630
tt0124932	6.8	2993
tt0124934	7.2	1402
tt0124938	5.9	650
tt0124949	6.1	819
tt0125111	7.4	1451
tt0125602	7.4	812
tt0125616	7.4	2297
tt0125622	6.0	1772
tt0125633	7.0	1629
tt0125646	7.7	787
tt0126158	7.5	21129
tt0126168	4.9	1607
tt0126169	8.4	649
tt0126170	7.8	29807
tt0126171	6.8	7089
tt0126173	8.4	5066
tt0126745	7.3	643
tt0127376	7.6	2231
tt0127382	7.5	1454
tt0127383	6.5	539
tt0127385	6.8	4611
tt0127388	4.3	1919
tt0127398	4.6	1193
tt0127402	6.9	869
tt0127471	7.0	3437
tt0127569	6.3	3368
tt0127989	6.8	564
tt0127991	6.8	577
tt0127994	7.1	1133
tt0128007	6.6	861
tt0128419	7.5	636
tt0128886	5.6	987
tt0128889	6.0	906
tt0128890	7.1	4324
tt0129690	8.6	23347
tt0129695	7.4	2132
tt0129702	6.4	629
tt0129709	7.5	1726
tt0129710	6.5	1672
tt0129711	8.2	9713
tt0129712	8.4	2705
tt0129719	8.2	977
tt0130410	6.6	1595
tt0130414	7.1	23450
tt0130416	7.1	801
tt0130417	7.8	10672
tt0130421	8.4	3204
tt0131160	7.3	1184
tt0131176	7.4	653
tt0131179	8.5	17227
tt0131183	7.4	2400
tt0131190	8.0	2549
tt0131613	7.9	39834
tt0131664	7.1	16641
tt0131675	5.4	684
tt0132666	7.4	1122
tt0133295	6.7	4885
tt0133299	7.8	1147
tt0133302	8.6	2493
tt0133303	6.9	931
tt0133307	6.9	633
tt0133312	8.3	634
tt0133318	8.9	1928
tt0134203	7.6	934
tt0134247	6.9	13570
tt0134257	8.1	592
tt0134264	6.3	622
tt0134269	4.3	5132
tt0135095	9.1	3394
tt0135096	9.0	2162
tt0135097	8.0	936
tt0135110	8.5	523
tt0135114	7.5	3733
tt0135659	7.3	26008
tt0135727	7.4	572
tt0135733	8.5	2791
tt0135736	6.4	530
tt0136634	7.1	2017
tt0136638	6.4	1180
tt0136639	6.4	800
tt0136643	7.5	508
tt0136646	6.8	1228
tt0136650	8.6	1777
tt0136655	7.5	822
tt0136658	6.7	4629
tt0136668	8.0	2503
tt0136680	4.8	674
tt0137279	7.0	1304
tt0137305	8.3	1408
tt0137330	7.4	18568
tt0137335	8.0	516
tt0137863	8.2	1143
tt0138228	6.2	1577
tt0138230	6.9	1758
tt0138247	6.9	555
tt0138254	7.5	555
tt0138256	8.2	531
tt0138257	7.5	824
tt0138258	8.8	722
tt0138267	8.3	581
tt0138739	8.0	635
tt0138785	8.0	1310
tt0138919	7.7	4730
tt0138956	7.9	5886
tt0138959	6.9	725
tt0138966	7.9	694
tt0138967	6.6	11672
tt0138968	5.6	1164
tt0139768	8.7	903
tt0139769	6.3	1181
tt0139774	6.8	31431
tt0139776	8.0	1865
tt0139803	6.9	1198
tt0140644	8.0	785
tt0140731	7.2	567
tt0140743	6.2	686
tt0140749	7.8	2155
tt0140770	7.6	638
tt0140774	6.7	1448
tt0141842	9.2	542853
tt0141988	7.5	600
tt0142032	6.9	25948
tt0142035	6.6	580
tt0142036	6.7	784
tt0142049	7.9	1406
tt0142055	3.9	9366
tt0142183	8.5	2504
tt0143047	8.4	507
tt0143050	4.6	524
tt0143060	5.4	760
tt0143081	7.3	1280
tt0143353	7.5	1112
tt0143889	6.6	1586
tt0144039	4.7	2425
tt0144048	6.5	1559
tt0144061	5.1	670
tt0144065	6.0	1435
tt0144069	7.5	2636
tt0144296	6.2	545
tt0144700	6.1	2161
tt0144701	4.0	8656
tt0144714	5.2	1478
tt0144724	4.8	778
tt0144727	8.0	2909
tt0145628	7.1	15006
tt0146370	7.0	2047
tt0146385	7.4	596
tt0147743	5.8	551
tt0147746	8.1	32400
tt0147747	7.8	562
tt0147752	7.0	5231
tt0147756	6.7	1382
tt0147757	7.1	797
tt0147760	7.4	3586
tt0147762	6.6	619
tt0147770	7.2	573
tt0147773	6.3	788
tt0149314	8.2	592
tt0149408	1.8	1030
tt0149410	8.6	1005
tt0149431	5.5	722
tt0149437	6.7	5629
tt0149447	5.4	1449
tt0149453	6.9	1601
tt0149460	8.5	273786
tt0149490	5.5	745
tt0149509	6.4	3634
tt0149524	6.6	1066
tt0149525	7.4	548
tt0149534	4.3	633
tt0149539	9.1	620
tt0149540	7.1	590
tt0149545	7.4	601
tt0152843	8.9	542
tt0154061	6.5	26543
tt0154063	6.3	619
tt0154077	7.4	693
tt0154094	6.8	671
tt0154147	6.5	1596
tt0155424	8.9	917
tt0155425	5.8	698
tt0155445	7.0	1939
tt0155446	7.3	872
tt0156196	6.0	1401
tt0156200	6.5	5812
tt0156205	5.1	3120
tt0156213	8.1	738
tt0156214	7.4	523
tt0156221	6.5	827
tt0156226	7.2	1209
tt0156442	8.1	1428
tt0157216	7.9	1262
tt0157217	9.2	3318
tt0157222	7.8	510
tt0157238	7.4	625
tt0157239	8.1	818
tt0157246	7.4	63001
tt0157616	7.4	1024
tt0158310	8.6	633
tt0158408	6.3	855
tt0158417	8.9	26021
tt0158420	9.3	861
tt0158421	8.6	1245
tt0158466	6.9	5309
tt0158552	7.2	96898
tt0158590	6.8	630
tt0158591	6.8	1898
tt0158634	6.1	1499
tt0158653	6.8	854
tt0159090	7.7	1818
tt0159145	8.0	8776
tt0159156	7.4	1705
tt0159172	7.9	3201
tt0159175	7.8	2638
tt0159176	7.5	548
tt0159182	7.5	1264
tt0159184	6.7	864
tt0159186	8.0	1833
tt0159192	8.0	2112
tt0159193	8.0	5229
tt0159206	7.4	155761
tt0159208	7.7	1815
tt0159227	6.9	1052
tt0159386	6.9	1187
tt0159567	7.7	1387
tt0159569	7.9	2126
tt0159847	7.3	1411
tt0159876	7.9	1012
tt0159879	6.3	1215
tt0159881	8.3	8786
tt0159883	7.6	793
tt0159914	7.4	1224
tt0159920	6.8	1509
tt0159924	8.4	800
tt0159931	7.0	1147
tt0159933	7.5	988
tt0160277	7.2	3828
tt0160423	7.4	953
tt0160503	6.7	550
tt0160904	8.3	19746
tt0161113	6.3	523
tt0161140	7.8	3007
tt0161146	8.4	1131
tt0161170	7.0	776
tt0161194	8.1	745
tt0161204	6.8	2391
tt0161233	8.4	1257
tt0161952	8.4	12051
tt0162065	7.9	79165
tt0162118	6.7	1549
tt0162462	7.7	672
tt0162796	7.9	741
tt0162828	6.9	938
tt0163431	7.1	523
tt0163437	6.2	978
tt0163438	7.0	1654
tt0163450	8.2	843
tt0163456	8.1	666
tt0163464	7.2	1965
tt0163465	6.2	726
tt0163482	6.1	750
tt0163488	7.3	1318
tt0163492	7.4	664
tt0163503	8.4	25311
tt0163507	8.5	48445
tt0163924	7.1	1782
tt0163929	6.9	7273
tt0163949	6.9	3378
tt0163952	6.4	598
tt0163953	6.1	560
tt0163963	7.0	1074
tt0163967	6.8	670
tt0164292	8.4	5630
tt0164295	7.8	1133
tt0164994	7.2	600
tt0165001	7.8	1194
tt0165019	8.2	789
tt0165024	8.7	683
tt0165046	6.5	1222
tt0165052	7.6	5281
tt0165057	7.2	2943
tt0165319	6.6	567
tt0165564	8.1	2124
tt0165581	7.4	92556
tt0165588	6.7	821
tt0165598	8.1	195995
tt0165961	8.3	8955
tt0166030	5.3	1361
tt0166048	7.1	2108
tt0166064	6.1	2646
tt0166425	6.4	2894
tt0166432	7.5	566
tt0166442	4.0	882
tt0166458	6.8	788
tt0166790	7.8	772
tt0166910	6.2	6284
tt0166931	7.7	755
tt0166940	7.0	536
tt0167515	3.2	994
tt0167552	6.6	1495
tt0167554	7.7	896
tt0167565	7.8	7469
tt0167567	6.8	1521
tt0167595	7.6	892
tt0167599	7.5	3444
tt0167619	8.3	550
tt0167628	6.0	795
tt0167644	7.9	933
tt0167667	7.7	1640
tt0167701	6.6	787
tt0167720	7.2	4145
tt0167735	4.2	960
tt0167739	8.1	2601
tt0167742	7.2	2253
tt0167743	6.6	16892
tt0167872	7.7	5391
tt0168283	7.5	989
tt0168293	7.1	627
tt0168297	7.2	744
tt0168326	7.8	1263
tt0168337	6.1	1025
tt0168338	8.2	1020
tt0168340	7.4	619
tt0168341	7.4	1397
tt0168343	8.1	790
tt0168344	8.1	515
tt0168346	7.0	611
tt0168348	5.7	517
tt0168355	3.7	2216
tt0168358	7.3	827
tt0168362	7.5	683
tt0168366	7.6	52596
tt0168371	8.6	1598
tt0168375	7.8	1727
tt0168391	8.0	897
tt0168436	8.1	1915
tt0168596	8.2	5134
tt0169247	8.3	3506
tt0169414	7.4	17214
tt0169438	7.6	1042
tt0169444	7.1	749
tt0169455	8.6	5573
tt0169473	7.8	1719
tt0169477	5.3	734
tt0169491	7.5	961
tt0169501	7.8	2967
tt0169510	8.0	837
tt0169516	5.7	2350
tt0169517	7.9	1010
tt0169518	6.6	951
tt0169528	6.9	2729
tt0170881	6.7	907
tt0170885	8.3	869
tt0170896	8.7	1091
tt0170930	2.7	718
tt0170962	7.7	627
tt0170980	7.1	607
tt0170982	6.2	5475
tt0170996	5.8	1016
tt0171980	7.1	663
tt0172007	8.9	1299
tt0172009	5.7	947
tt0172022	7.7	501
tt0172031	6.4	2897
tt0172049	6.3	3627
tt0172052	5.9	4036
tt0172057	5.5	613
tt0172202	8.8	582
tt0173344	6.5	678
tt0173528	8.2	8817
tt0173548	7.0	592
tt0173554	7.4	2070
tt0173556	6.5	2812
tt0173563	7.3	716
tt0173587	6.4	2222
tt0173664	6.9	5116
tt0173675	7.3	538
tt0174225	7.1	665
tt0174378	7.3	15125
tt0174388	7.2	2157
tt0174404	8.4	1529
tt0174422	6.9	1628
tt0175058	7.3	51444
tt0175059	6.8	2975
tt0175381	8.4	1601
tt0175383	2.3	3888
tt0175385	7.1	973
tt0175394	8.9	3124
tt0175738	7.7	604
tt0175863	7.2	5361
tt0176095	8.1	4897
tt0176391	8.8	1300
tt0176576	7.8	1178
tt0177438	6.6	999
tt0177440	6.7	5343
tt0177443	6.8	3138
tt0177444	7.4	1499
tt0177446	2.9	1541
tt0177447	5.9	1292
tt0177458	5.3	623
tt0177465	6.7	901
tt0177814	6.1	883
tt0177991	6.8	2533
tt0178126	7.9	4226
tt0178130	6.5	4515
tt0178132	6.6	1669
tt0178145	6.6	6538
tt0179021	7.3	574
tt0179061	7.2	1858
tt0179552	8.3	20154
tt0179558	7.4	2288
tt0179574	6.5	672
tt0179584	7.1	617
tt0179592	6.1	1605
tt0179618	7.5	558
tt0180241	8.0	4272
tt0180384	7.5	1285
tt0180933	8.8	865
tt0181199	7.4	5774
tt0181261	4.3	1160
tt0181262	7.5	2037
tt0181266	8.4	950
tt0181914	7.8	639
tt0181923	6.9	1239
tt0181935	7.8	2622
tt0181941	7.3	1832
tt0182408	7.4	1334
tt0182553	8.6	594
tt0182558	7.4	509
tt0182576	8.1	381437
tt0182587	7.0	1269
tt0182616	8.5	618
tt0182621	6.8	4324
tt0182629	8.5	21479
tt0182646	7.8	1468
tt0182647	8.1	771
tt0182648	7.6	707
tt0182782	9.0	1051
tt0184090	5.5	529
tt0184109	7.8	1014
tt0184111	7.4	43000
tt0184118	5.7	1033
tt0184122	5.8	2991
tt0184135	8.4	12903
tt0184157	8.4	1390
tt0184164	7.0	563
tt0184169	8.2	603
tt0184175	7.0	8495
tt0184761	5.7	1580
tt0185049	6.8	514
tt0185065	3.0	2553
tt0185066	7.7	597
tt0185070	8.4	2736
tt0185102	8.2	7963
tt0185103	7.7	10655
tt0185116	6.6	746
tt0185130	7.9	1720
tt0185133	8.5	17661
tt0185793	7.3	968
tt0185819	3.9	1758
tt0185906	9.4	572360
tt0186385	6.4	532
tt0186804	5.3	2154
tt0187635	6.4	4311
tt0187636	8.3	42157
tt0187653	8.2	817
tt0187664	8.5	59979
tt0188340	8.2	829
tt0188357	6.8	863
tt0189308	8.8	542
tt0189314	6.5	578
tt0189315	6.7	2785
tt0189392	7.5	2215
tt0190106	6.3	1399
tt0190169	8.2	692
tt0190171	6.9	2311
tt0190178	6.4	2694
tt0190182	7.0	526
tt0190198	7.4	2395
tt0190211	7.6	4070
tt0190897	7.0	3694
tt0191699	8.2	572
